2737,CLOSED,luigi.task_register.TaskClassAmbigiousException: Task 'Streams' is ambiguous,,2019-07-11T18:55:57Z
2736,CLOSED,Kubernetes spark operator support,wontfix,2019-11-27T20:25:53Z
2734,CLOSED,enum34 dependency breaks install using poetry on python 3.7.3,wontfix,2020-09-04T08:39:30Z
2733,CLOSED,RangeHourly task is always encountered,,2019-08-09T19:50:01Z
2731,CLOSED,PidLockAlreadyTakenExit,wontfix,2020-05-05T19:49:37Z
2729,CLOSED,Uncaught exception in execution summary,wontfix,2019-12-30T21:38:21Z
2728,CLOSED,how to run parallel tasks on windows,wontfix,2019-11-05T05:55:21Z
2725,CLOSED,ExpiredTocken issue with AWS with aws_role_arn,wontfix,2019-10-18T14:52:47Z
2721,CLOSED,RedisTarget is incompatible with redis-py >= 3,,2019-06-07T11:16:48Z
2719,CLOSED,Serialization csv file with pandas.DataFrame.to_csv and luigi.format.Gzip (python 3),,2019-05-30T10:16:50Z
2718,CLOSED,Serialization csv file with pandas.DataFrame.to_csv and luigi.format.Gzip (python 3,,2019-05-28T12:16:00Z
2717,CLOSED,Serialization csv file with pandas.DataFrame.to_csv and luigi.format.Gzip (python 3,,2019-05-28T12:15:48Z
2714,CLOSED,SendGrid integration is deprecated,,2019-06-02T09:49:30Z
2712,CLOSED,"sqlalchemy" requirement not in setup.py,,2020-09-03T16:39:20Z
2708,CLOSED,prometheus metrics collector broken,,2019-05-16T07:17:00Z
2707,CLOSED,can't redirect task's output,wontfix,2019-09-23T15:05:40Z
2706,CLOSED,ReadTheDocs: Not Building,,2019-05-14T09:54:15Z
2703,CLOSED,2.8.4 is broken for the TOML configuration,,2019-05-09T00:13:06Z
2698,CLOSED,S3 Client doesn't work with TOML configuration,wontfix,2019-09-18T08:38:22Z
2694,CLOSED,Luigi Tasks not failing on custom condition,wontfix,2019-09-21T12:38:44Z
2693,CLOSED,Global parameters when workers != 1 not being passed to workers,wontfix,2020-10-30T15:32:50Z
2690,CLOSED,Debugging luigi in an IDE,wontfix,2019-12-09T09:44:12Z
2688,CLOSED,Inconsistent dash/underscore handling and usage in configuration parameters,wontfix,2019-08-07T07:20:05Z
2687,CLOSED,Is logging configured before a task __init__ ?,wontfix,2019-08-16T15:11:54Z
2684,CLOSED,2.7 to 2.8 upgrade path?,wontfix,2019-09-06T17:48:06Z
2677,CLOSED,Feature request: Detailed example of ECSTask usage,wontfix,2021-06-07T15:47:11Z
2676,CLOSED,Scheduling failure event,wontfix,2019-07-30T20:42:16Z
2672,CLOSED,Explicit temporal unit parameters instead/complementing of generic DateIntervalParameter,wontfix,2019-07-25T12:11:48Z
2671,CLOSED,Unable to schedule dynamically created task,,2019-03-14T14:29:18Z
2670,CLOSED,Luigi not working behind reversproxy with baseurl,wontfix,2020-08-12T05:14:45Z
2665,CLOSED,Add a generic DataflowTask to luigi/contrib,wontfix,2019-07-23T19:40:07Z
2663,CLOSED,Memory leaking after executing large amount of tasks,wontfix,2020-03-04T08:23:29Z
2662,CLOSED,Is there a reason python-dateutil is pinned to v2.7.5?,,2019-03-22T13:39:56Z
2660,CLOSED,A bug in the luigi.cfg when using DEFAUL values.,wontfix,2019-08-29T13:55:03Z
2653,CLOSED,A proper error should be written when the input param has underscore,wontfix,2019-06-26T14:18:59Z
2651,CLOSED,Task list processing time graph - y axis min doesn't make sense,,2019-05-28T11:10:00Z
2650,CLOSED,Task History By Name - Reverse Chronological Order,wontfix,2019-06-11T22:57:17Z
2648,CLOSED,running DockerTask,wontfix,2019-07-11T15:38:39Z
2647,CLOSED,Task Dependency list addition in task history?,wontfix,2019-06-20T19:15:39Z
2646,CLOSED,Defer/(Preferably discard) Running task if there is a task from same Task family running on the host.,,2019-02-05T23:41:57Z
2644,CLOSED,Tasks can be run several times under certain conditions,wontfix,2021-03-15T20:13:50Z
2643,CLOSED,Optimize pipeline parameters,wontfix,2019-06-15T22:00:30Z
2642,CLOSED,Feature suggestion: luigid --max-workers,,2019-02-01T21:39:44Z
2641,CLOSED,Jobs keep resetting for no clear reason,wontfix,2019-06-16T00:00:29Z
2640,CLOSED,Phantom Tasks Running Interminably,,2019-01-31T22:07:53Z
2639,CLOSED,Inconsistent event handling,wontfix,2019-06-13T23:31:01Z
2638,CLOSED,[spark] files conf option ignored,wontfix,2019-06-11T16:53:49Z
2637,CLOSED,Pid(s) set([10263]) already running,wontfix,2020-03-04T16:41:44Z
2633,CLOSED,Task\Workflow: Why are run twice?,wontfix,2019-06-13T16:31:01Z
2632,CLOSED,ubuntu 16.04 python 3.5 pip3 intall "invalid syntax",,2019-01-22T04:34:12Z
2631,CLOSED,Is there any way to figure out weather a task is running or nor,,2019-01-20T00:26:05Z
2625,CLOSED,PR on postgres.py broke backwards compat,,2019-01-21T17:46:19Z
2620,CLOSED,Task visualiser: time values of D3 graph edges don't make sense?,,2019-03-13T12:13:17Z
2616,CLOSED,Call to `message` from `TypeError` not working with Python 3.6,,2019-01-11T15:26:45Z
2611,CLOSED,failed saving scheduler state,wontfix,2021-08-07T15:42:16Z
2610,CLOSED,The ability to turn off the verbose logging seems to have been removed?,,2018-12-18T18:02:54Z
2609,CLOSED,TupleParameter errors in dynamic dependencies,,2019-01-17T20:16:24Z
2604,CLOSED,cannot bind an existing table in a specific schema for sqla.CopyToTable when reflect is True,wontfix,2019-04-25T10:17:33Z
2603,CLOSED,enum34 causing problems in pip,,2018-12-12T15:32:55Z
2599,CLOSED,AtomicLocalFile: WindowsError 32 process cannot access the file because it is being used by another process,wontfix,2019-04-21T04:18:50Z
2598,CLOSED,UnsupportedOperation: read -- AtomicLocalFile, flatten, doc / code mismatch,wontfix,2019-04-22T20:38:36Z
2597,CLOSED,Feature suggestion: RegexParameter,wontfix,2019-05-02T15:51:26Z
2595,CLOSED,Why execute task.requires() twice?,,2018-12-05T13:26:52Z
2592,CLOSED,AttributeError during logging setup with Python 2.7,,2018-12-12T16:56:31Z
2587,CLOSED,Don't use play/pause icons to indicate status,wontfix,2019-04-02T16:39:12Z
2581,CLOSED,Task Visualizer should display Worker Salt for each task in Task list,wontfix,2019-04-02T16:39:11Z
